Season,Id,Topic,Target,User,Comment,Time,Reply,Flag,Like
1,166922,Constitutional Values,Secure,5451aba0-3c5e-40ec-8219-d4763d5ebc85,you have to be in secure environment to feel comfortable,2023-09-14T07:48:00Z,0,0,0
1,166923,Constitutional Values,Technically inclusive,5451aba0-3c5e-40ec-8219-d4763d5ebc85,ease of use and accessibility is important,2023-09-14T07:48:00Z,0,0,0
1,166928,Constitutional Values,Sustainable,0c44b109-9e54-4e6e-8c20-39593f8037c0,"impressed and good I like the features offered by the team, as a user I feel very comfortable and confident that this project can reach the expected point together!",2023-09-14T09:16:00Z,0,0,0
1,166929,Constitutional Values,Socially inclusive,0c44b109-9e54-4e6e-8c20-39593f8037c0,"impressed and good I like the features offered by the team, as a user I feel very comfortable and confident that this project can reach the expected point together!",2023-09-14T09:16:00Z,0,0,0
1,166936,NA,Step 1: Program Features,0c44b109-9e54-4e6e-8c20-39593f8037c0,There must be a system that is transparent and fair. Totally agree,2023-09-14T09:19:00Z,0,0,0
1,166939,Constitutional Values,Socially inclusive,3689b507-f32f-43e9-bdd2-3507664f33cb,"Of course, to reach a wide range of new people to get to know & find out what Arbitrum is like",2023-09-14T09:22:00Z,0,0,0
1,166940,Constitutional Values,Technically inclusive,3689b507-f32f-43e9-bdd2-3507664f33cb,It's important for them to be able to explore,2023-09-14T09:23:00Z,0,0,0
1,166941,Constitutional Values,Secure,3689b507-f32f-43e9-bdd2-3507664f33cb,I think the most important part is security,2023-09-14T09:24:00Z,0,0,0
1,166954,Constitutional Values,Ethereum-aligned,c5b6450f-b3cf-4363-976a-49d0047668c7,"What sets Arbitrum apart from Ethereum, and is it the survivability factor that keeps Arbitrum from being homogenized?",2023-09-14T09:54:00Z,0,0,0
1,166957,Constitutional Values,Technically inclusive,c5b6450f-b3cf-4363-976a-49d0047668c7,"The mission and future of crypto are to make it universally accessible. Therefore, to be a leader in my view, creating conditions for any user to experience the products of the ecosystem is of utmost importance.",2023-09-14T09:56:00Z,0,0,0
1,166964,Constitutional Values,Socially inclusive,c5b6450f-b3cf-4363-976a-49d0047668c7,"yes, its will be the key to scale up users",2023-09-14T09:58:00Z,0,0,0
1,166967,Constitutional Values,Constitutional Values,c5b6450f-b3cf-4363-976a-49d0047668c7,"Specific plan to reach current non-crypto users, who represent a large user base, would be needed",2023-09-14T10:00:00Z,0,0,0
1,166974,NA,Step 2: Program Structures,c5b6450f-b3cf-4363-976a-49d0047668c7,"Based on the plan, there will be different priorities. In my opinion, the core focus right now should be scaling up the user base. So, let's increase the number of programs, keep the rewards low, and make the accessibility level easy.",2023-09-14T10:03:00Z,0,0,0
1,166981,NA,Step 3: Program Narrative,c5b6450f-b3cf-4363-976a-49d0047668c7,"American citizens, a testament to progress fueled by a diverse population, various beliefs, and a strong healthcare and education system",2023-09-14T10:05:00Z,0,0,0
1,166988,Constitutional Values,Neutral and open,8ee706fa-415e-403c-accd-fcb0ca6212a3,It is gives me a chance to win even though the percentage is small. Does not resonte too many rules,2023-09-14T10:34:00Z,0,0,0
1,167004,Constitutional Values,Socially inclusive,e76819c8-b359-44a5-875a-d2c3ec479f9b,"everyone should participate, because it is interesting and open to the future",2023-09-14T11:07:00Z,0,0,0
1,167005,NA,Step 1: Program Features,e76819c8-b359-44a5-875a-d2c3ec479f9b,a fair distribution system based on contributions,2023-09-14T11:09:00Z,0,0,0
1,167028,Constitutional Values,Ethereum-aligned,15437c59-f511-43d6-9aa0-2a2c8658fded,all the team's decisions were very correct and did not miss the target,2023-09-14T11:49:00Z,0,0,0
1,167029,Constitutional Values,Neutral and open,15437c59-f511-43d6-9aa0-2a2c8658fded,You need to know how big your contribution is,2023-09-14T11:50:00Z,0,0,0
1,167032,Constitutional Values,Technically inclusive,15437c59-f511-43d6-9aa0-2a2c8658fded,"everything is quite a team, very generous to members or contributors",2023-09-14T11:53:00Z,0,0,0
1,167033,Constitutional Values,Technically inclusive,15437c59-f511-43d6-9aa0-2a2c8658fded,The team is very generous to members and contributors,2023-09-14T11:53:00Z,0,0,0
1,167044,NA,Step 2: Program Structures,5451aba0-3c5e-40ec-8219-d4763d5ebc85,sybil resistancy with decentralised ways.,2023-09-14T12:58:00Z,0,0,0
1,167047,Constitutional Values,Sustainable,71a4c64c-e807-4b31-9a32-fbd5bb1ba26c,it is important for arbitrum growht for long term,2023-09-14T14:45:00Z,0,0,0
1,167048,Constitutional Values,User-focused,71a4c64c-e807-4b31-9a32-fbd5bb1ba26c,strong comunity comes with strong project,2023-09-14T14:46:00Z,0,0,0
1,167051,Constitutional Values,Socially inclusive,71a4c64c-e807-4b31-9a32-fbd5bb1ba26c,"yup, we need to open for everyone , every posibility",2023-09-14T14:49:00Z,0,0,0
1,167056,Constitutional Values,Ethereum-aligned,e235d117-5cd5-4bb0-8b3f-2d38b803c805,yeah we're strongly independent with own our goals,2023-09-14T15:03:00Z,0,0,0
1,167063,NA,Step 3: Program Narrative,e235d117-5cd5-4bb0-8b3f-2d38b803c805,"like a lil David fight with a Big Goliath, we should be zero to hero",2023-09-14T15:10:00Z,0,0,0
1,167065,Constitutional Values,Socially inclusive,daea2513-e639-458f-91a8-42f5e5d12379,"aggred, cause new users make comunity better and stronger",2023-09-14T15:20:00Z,0,0,0
1,167067,Constitutional Values,Ethereum-aligned,daea2513-e639-458f-91a8-42f5e5d12379,yup L1 and L2 should integrated well in any aspect,2023-09-14T15:22:00Z,0,0,0
1,167070,NA,Step 2: Program Structures,daea2513-e639-458f-91a8-42f5e5d12379,make a system that only allowing old wallet to avoid sybil,2023-09-14T15:28:00Z,0,0,0
1,167071,NA,Step 3: Program Narrative,daea2513-e639-458f-91a8-42f5e5d12379,a big tree need time for growing from a seed,2023-09-14T15:29:00Z,0,0,0
1,167073,Constitutional Values,Sustainable,510efd2a-7e96-40f2-957e-2dc642cf24f0,make a seasonal quest for comunity sounds a great idea,2023-09-14T15:37:00Z,0,0,0
1,167074,Constitutional Values,Socially inclusive,510efd2a-7e96-40f2-957e-2dc642cf24f0,open for everyone means make comunity stronger,2023-09-14T15:37:00Z,0,0,0
1,167076,Constitutional Values,Neutral and open,510efd2a-7e96-40f2-957e-2dc642cf24f0,"it is good, more contributions more appreciation",2023-09-14T15:39:00Z,0,0,0
1,167079,NA,Step 3: Program Narrative,510efd2a-7e96-40f2-957e-2dc642cf24f0,"Life is full of sweet mistakes
And love's an honest one to make
Time leaves no fruit on the tree
But you're gonna live forever in me
I guarantee, it's just meant to be",2023-09-14T15:41:00Z,0,0,0
1,167083,Constitutional Values,Technically inclusive,345dab18-cfe7-4966-a4db-d44e84091fda,"Arbitrum should be available for everyone and using anything. Not only ordinary computer system, but also everyone that using mobile phone also should be remain possible to participate in Arbitrum Protocol",2023-09-14T16:31:00Z,0,0,0
1,167084,Constitutional Values,Ethereum-aligned,345dab18-cfe7-4966-a4db-d44e84091fda,Ethereum community has very large impact to ArbitrumDAO. I agree involving Ethereum community will makes Arbitrum becomes more superior and better.,2023-09-14T16:31:00Z,0,0,0
1,167085,Constitutional Values,Secure,345dab18-cfe7-4966-a4db-d44e84091fda,"This value is good, because Arbitrum is L2 rollup chain, any changes in Ethereum should be applied in Arbitrum so it makes more safe and secure",2023-09-14T16:34:00Z,0,0,0
1,167086,Constitutional Values,User-focused,345dab18-cfe7-4966-a4db-d44e84091fda,"All arbitrum users should feel the maximum of benefits comes from Arbitrum. That makes decentralized is there, that everyone included and rewarded.",2023-09-14T16:35:00Z,0,0,0
1,167087,Constitutional Values,Sustainable,345dab18-cfe7-4966-a4db-d44e84091fda,"Long term strategy is better than short term winning. The technology, economic and resource allocation should apply priority in making allocation so that in the future Arbitrum still live on the heart of blockchain and decentralised world",2023-09-14T16:37:00Z,0,0,0
1,167088,Constitutional Values,Socially inclusive,345dab18-cfe7-4966-a4db-d44e84091fda,"All people that is willing to participate should be taken as important parts of Arbitrum. The willingness to participate, grow and achieve more and more is key to the community value that is not being a part of any differences between communities.",2023-09-14T16:40:00Z,0,0,0
1,167089,Constitutional Values,Neutral and open,345dab18-cfe7-4966-a4db-d44e84091fda,"Great competition must have value to its users, members and DAO. So value like innovation, interoperation, user choice and healthy competition on Arbitrum chain is more important than picking any winner or loser",2023-09-14T16:41:00Z,0,0,0
1,167090,Constitutional Values,Constitutional Values,345dab18-cfe7-4966-a4db-d44e84091fda,"Arbitrum should facilitate anything that members, users and DAO's need so everyone could involve easily and successfully being aligned with Arbitrum Chain vision and mission",2023-09-14T16:43:00Z,0,0,0
1,167091,NA,Step 1: Program Features,345dab18-cfe7-4966-a4db-d44e84091fda,My primary aspiration for the Grant Program is that the quality should be top priority of grant program. Good quality makes Arbitrum more reliable than before.,2023-09-14T16:46:00Z,0,0,0
1,167092,NA,Step 2: Program Structures,345dab18-cfe7-4966-a4db-d44e84091fda,"Optimal system such as clear objective of project and strong, reliable process to determined grant program should be done",2023-09-14T16:49:00Z,0,0,0
1,167093,NA,Step 3: Program Narrative,345dab18-cfe7-4966-a4db-d44e84091fda,A heaven sky that birds fly to unending world happily and steady,2023-09-14T16:51:00Z,0,0,0
1,167094,Values-informed Criteria,Values-informed Criteria,345dab18-cfe7-4966-a4db-d44e84091fda,Dynamically change by any better in line through vision,2023-09-14T16:53:00Z,0,0,0
1,167105,Constitutional Values,Socially inclusive,7262754b-0084-4d2b-b631-6eec13108965,new member can joining us but with valuable contibution as well,2023-09-14T17:56:00Z,0,0,0
1,167106,Constitutional Values,Secure,7262754b-0084-4d2b-b631-6eec13108965,"this is what must to do, security is one over all",2023-09-14T17:57:00Z,0,0,0
1,167107,Constitutional Values,Constitutional Values,7262754b-0084-4d2b-b631-6eec13108965,how about sybil detect and identity per wallet?,2023-09-14T17:58:00Z,0,0,0
1,167108,NA,Step 1: Program Features,7262754b-0084-4d2b-b631-6eec13108965,"yeah transparent and sustainibility is important, considering that more people will enter the crypto world.",2023-09-14T18:01:00Z,0,0,0
1,167109,NA,Step 2: Program Structures,7262754b-0084-4d2b-b631-6eec13108965,sybil and identity for sure because there are so many users who use so many addresses to commit fraud,2023-09-14T18:03:00Z,0,0,0
1,167113,Constitutional Values,Sustainable,0c45bf15-ceeb-4247-a429-6cc0285e3af0,"What Resonates:

Emphasis on Long-Term Sustainability: This value resonates with me because it prioritizes the long-term health and thriving of the Arbitrum protocol, technology, and community over short-term gains. This approach often leads to more robust and sustainable systems in the blockchain and cryptocurrency space.
What Does Not Resonate:

Lack of Specifics: While the value emphasizes the importance of the long term, it doesn't provide specific details on how this will be achieved. It would be helpful to have more concrete strategies or principles that guide decision-making to ensure the long-term health of Arbitrum.
What Might Be Missing:

Balancing Short-Term Needs: While prioritizing the long term is important, it's also crucial",2023-09-14T20:32:00Z,0,0,0
1,167114,Constitutional Values,Socially inclusive,0c45bf15-ceeb-4247-a429-6cc0285e3af0,"What Resonates:

Inclusivity and Openness: This value strongly resonates with me because it promotes an inclusive and open community. It recognizes that diverse backgrounds, experiences, and perspectives can enrich the community and foster growth.

Constructive Participation: The emphasis on constructive participation is important. It encourages individuals to contribute positively to the community, fostering a more collaborative and productive environment.

What Does Not Resonate:

No Mention of Safety Measures: While the value encourages openness and inclusivity, it doesn't mention any measures or guidelines for ensuring the safety and well-being of community members. In some cases, an open environment can attract bad actors, and it's ess",2023-09-14T20:33:00Z,0,0,0
1,167115,Constitutional Values,User-focused,0c45bf15-ceeb-4247-a429-6cc0285e3af0,"What Resonates:

User-Centric Approach: The statement resonates with the idea that the primary focus should be on the well-being and satisfaction of all users. It underscores the importance of fairness and equitable treatment within the ecosystem.
What Does Not Resonate:

Lack of Specifics: While the statement sets a clear goal, it lacks specifics on how this principle will be translated into actionable decisions and policies. More details or examples of how this user-centric approach will be implemented would provide clarity.",2023-09-14T20:34:00Z,0,0,0
1,167116,Constitutional Values,Secure,0c45bf15-ceeb-4247-a429-6cc0285e3af0,"What Resonates:

Security Emphasis: The value strongly resonates with the importance of prioritizing security and safety within the Arbitrum ecosystem. Security should be a top concern in the blockchain and cryptocurrency space, and this value aligns with that critical principle.
What Does Not Resonate:

Potential Lack of Flexibility: While prioritizing security is crucial, an overemphasis on it at the expense of innovation and adaptation might hinder the ecosystem's ability to evolve and address changing needs in the future. Striking the right balance between security and innovation is essential.",2023-09-14T20:35:00Z,0,0,0
1,167117,Constitutional Values,Technically inclusive,0c45bf15-ceeb-4247-a429-6cc0285e3af0,"What Resonates:

Accessibility and Inclusivity: The value resonates with the emphasis on accessibility, ensuring that the Arbitrum protocol remains open to ordinary individuals with average computer systems. This commitment to inclusivity aligns with the democratic and decentralized principles often associated with blockchain technology.
What Does Not Resonate:

Lack of Specifics: While the value prioritizes accessibility, it doesn't provide specific details or strategies on how this goal will be achieved. More specific actions or features that promote accessibility could provide greater clarity.",2023-09-14T20:36:00Z,0,0,0
